t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
31700,80,0,0,0,0,M,s,0,0
31720,82,0,0,0,0,M,s,0,0
31740,75,0,0,0,0,M,s,0,0
31760,86,0,0,0,0,M,s,0,0
31780,77,0,0,0,0,M,s,0,0
31800,79,0,0,0,0,M,s,0,0
31820,81,0,0,0,0,M,s,0,0
31840,74,0,0,0,0,M,s,0,0
31860,85,0,0,0,0,M,s,0,0
31880,77,0,0,0,0,M,s,0,0
31900,80,0,0,0,0,M,s,0,0
31920,80,0,0,0,0,M,s,0,0
31940,74,0,0,0,0,M,s,0,0
31960,85,0,0,0,0,M,s,0,0
31980,76,0,0,0,0,M,s,0,0
